1,0,TRACK,NAME,Abu Dhabi
BATCH,2,5,RUS:85.317,NOR:85.012,TSU:85.429,OCO:85.417,LEC:85.018,LAW:85.366,PIA:85.547,ALO:86.044,VER:85.394,GAS:86.804,HAM:85.992,COL:86.684,HUL:85.532,BOT:86.53,SAI:86.185,BEA:86.485,PER:86.062,ZHO:89.677
2,6,RUS,POS,1
2,6,NOR,POS,2
2,6,TSU,POS,3
2,6,OCO,POS,4
2,6,LEC,POS,5
2,6,LAW,POS,6
2,6,PIA,POS,7
2,6,VER,POS,8
2,6,VER,OVERTAKE,1
2,6,ALO,POS,9
2,6,GAS,POS,10
2,6,HAM,POS,11
2,6,HUL,POS,12
2,6,HUL,OVERTAKE,1
2,6,COL,POS,13
2,6,BOT,POS,14
2,6,SAI,POS,15
2,6,BEA,POS,16
2,6,PER,POS,17
2,6,ZHO,POS,18
BATCH,2,6,RUS:84.675,NOR:84.922,TSU:84.903,OCO:85.011,LEC:85.087,LAW:85.072,PIA:85.2,VER:84.311,ALO:86.445,GAS:85.604,HAM:86.101,HUL:85.155,COL:87.143,BOT:86.143,SAI:86.915,BEA:85.728,PER:86.304,ZHO:86.557
2,7,RUS,POS,1
2,7,NOR,POS,2
2,7,TSU,POS,3
2,7,OCO,POS,4
2,7,LEC,POS,5
2,7,LAW,POS,6
2,7,PIA,POS,7
2,7,VER,POS,8
2,7,ALO,POS,9
2,7,GAS,POS,10
2,7,HAM,POS,11
2,7,HUL,POS,12
2,7,COL,POS,13
2,7,BOT,POS,14
2,7,SAI,POS,15
2,7,BEA,POS,16
2,7,PER,POS,17
2,7,ZHO,POS,18
BATCH,2,7,RUS:84.854,NOR:85.001,TSU:85.024,OCO:85.38,LEC:85.353,LAW:85.411,PIA:85.367,VER:84.342,ALO:85.264,GAS:85.323,HAM:85.254,HUL:85.526,COL:85.837,BOT:85.823,SAI:85.419,BEA:85.412,PER:85.83,ZHO:86.941
2,8,RUS,POS,1
2,8,NOR,POS,2
2,8,TSU,POS,3
2,8,OCO,POS,4
2,8,LEC,POS,5
2,8,LAW,POS,6
2,8,PIA,POS,7
2,8,VER,POS,8
2,8,ALO,POS,9
2,8,GAS,POS,10
2,8,HAM,POS,11
2,8,HUL,POS,12
2,8,COL,POS,13
2,8,BOT,POS,14
2,8,SAI,POS,15
2,8,BEA,POS,16
2,8,PER,POS,17
2,8,ZHO,POS,18
BATCH,2,8,RUS:84.588,NOR:84.454,TSU:85.28,OCO:84.954,LEC:85.076,LAW:85.237,PIA:85.322,VER:84.657,ALO:84.707,GAS:85.227,HAM:85.153,HUL:84.701,COL:85.762,BOT:85.484,SAI:85.454,BEA:85.421,PER:85.102,ZHO:86.164
2,9,RUS,POS,1
2,9,NOR,POS,2
2,9,TSU,POS,3
2,9,OCO,POS,4
2,9,LEC,POS,5
2,9,LAW,POS,6
2,9,PIA,POS,7
2,9,VER,POS,8
2,9,ALO,POS,9
2,9,GAS,POS,10
2,9,HAM,POS,11
2,9,HUL,POS,12
2,9,COL,POS,13
2,9,BOT,POS,14
2,9,SAI,POS,15
2,9,BEA,POS,16
2,9,PER,POS,17
2,9,ZHO,POS,18
BATCH,2,9,RUS:84.238,NOR:84.382,TSU:84.832,OCO:84.654,LEC:84.674,LAW:84.682,PIA:84.869,VER:84.778,ALO:84.702,GAS:85.105,HAM:84.646,HUL:84.425,COL:85.048,BOT:84.851,SAI:85.191,BEA:85.164,PER:85.253,ZHO:85.915
2,10,RUS,POS,1
2,10,NOR,POS,2
2,10,TSU,POS,3
2,10,OCO,POS,4
2,10,LEC,POS,5
2,10,LAW,POS,6
2,10,VER,POS,7
2,10,VER,OVERTAKE,1
2,10,PIA,POS,8
2,10,ALO,POS,9
2,10,GAS,POS,10
2,10,HAM,POS,11
2,10,HUL,POS,12
2,10,COL,POS,13
2,10,BOT,POS,14
2,10,SAI,POS,15
2,10,BEA,POS,16
2,10,PER,POS,17
2,10,ZHO,POS,18
BATCH,2,10,RUS:84.295,NOR:84.088,TSU:84.592,OCO:84.493,LEC:84.672,LAW:84.976,VER:84.015,PIA:85.762,ALO:85.472,GAS:85.021,HAM:85.33,HUL:85.084,COL:85.975,BOT:85.851,SAI:85.406,BEA:85.115,PER:84.911,ZHO:85.712
2,11,RUS,POS,1
2,11,NOR,POS,2
2,11,TSU,POS,3
2,11,OCO,POS,4
2,11,LEC,POS,5
2,11,VER,POS,6
2,11,VER,OVERTAKE,1
2,11,LAW,POS,7
2,11,PIA,POS,8
2,11,ALO,POS,9
2,11,GAS,POS,10
2,11,HUL,POS,11
2,11,HUL,OVERTAKE,1
2,11,HAM,POS,12
2,11,COL,POS,13
2,11,BOT,POS,14
2,11,SAI,POS,15
2,11,BEA,POS,16
2,11,PER,POS,17
2,11,ZHO,POS,18
BATCH,2,11,RUS:83.928,NOR:84.11,TSU:84.953,OCO:84.782,LEC:84.432,VER:84.156,LAW:86.02,PIA:84.792,ALO:84.692,GAS:84.829,HUL:85.005,HAM:91.858,COL:85.549,BOT:86.246,SAI:86.203,BEA:86.216,PER:86.025,ZHO:85.544
2,12,RUS,POS,1
2,12,NOR,POS,2
2,12,TSU,POS,3
2,12,OCO,POS,4
2,12,LEC,POS,5
2,12,VER,POS,6
2,12,LAW,POS,7
2,12,PIA,POS,8
2,12,ALO,POS,9
2,12,GAS,POS,10
2,12,HUL,POS,11
2,12,COL,POS,12
2,12,COL,OVERTAKE,1
2,12,HAM,POS,13
2,12,SAI,POS,14
2,12,SAI,OVERTAKE,1
2,12,BEA,POS,15
2,12,BEA,OVERTAKE,1
2,12,PER,POS,16
2,12,PER,OVERTAKE,1
2,12,BOT,POS,17
2,12,ZHO,POS,18
BATCH,2,12,RUS:84.216,NOR:84.072,TSU:84.877,OCO:84.641,LEC:84.755,VER:83.43,LAW:84.834,PIA:84.83,ALO:84.657,GAS:86.151,HUL:84.372,COL:85.418,HAM:86.433,SAI:85.633,BEA:85.992,PER:85.993,BOT:89.257,ZHO:86.543
2,13,RUS,POS,1
2,13,NOR,POS,2
2,13,TSU,POS,3
2,13,OCO,POS,4
2,13,LEC,POS,5
2,13,VER,POS,6
2,13,LAW,POS,7
2,13,PIA,POS,8
2,13,ALO,POS,9
2,13,GAS,POS,10
2,13,HUL,POS,11
2,13,COL,POS,12
2,13,HAM,POS,13
2,13,SAI,POS,14
2,13,BEA,POS,15
2,13,PER,POS,16
2,13,BOT,POS,17
2,13,ZHO,POS,18
BATCH,2,13,RUS:84.672,NOR:84.725,TSU:85.172,OCO:84.926,LEC:84.943,VER:84.512,LAW:85.21,PIA:85.187,ALO:84.886,GAS:84.937,HUL:84.796,COL:84.565,HAM:84.559,SAI:84.293,BEA:85.215,PER:85.641,BOT:86.638,ZHO:87.829
2,14,RUS,POS,1
2,14,NOR,POS,2
2,14,TSU,POS,3
2,14,OCO,POS,4
2,14,LEC,POS,5
2,14,VER,POS,6
2,14,LAW,POS,7
2,14,PIA,POS,8
2,14,ALO,POS,9
2,14,GAS,POS,10
2,14,HUL,POS,11
2,14,COL,POS,12
2,14,HAM,POS,13
2,14,SAI,POS,14
2,14,BEA,POS,15
2,14,PER,POS,16
2,14,BOT,POS,17
2,14,ZHO,POS,18
BATCH,2,14,RUS:84.462,NOR:84.437,TSU:84.827,OCO:85.044,LEC:84.948,VER:84.791,LAW:84.813,PIA:85.307,ALO:84.793,GAS:84.798,HUL:84.91,COL:84.75,HAM:84.51,SAI:84.312,BEA:84.365,PER:85.755,BOT:85.315,ZHO:87.146
2,15,RUS,POS,1
2,15,NOR,POS,2
2,15,TSU,POS,3
2,15,OCO,POS,4
2,15,LEC,POS,5
2,15,VER,POS,6
2,15,LAW,POS,7
2,15,PIA,POS,8
2,15,ALO,POS,9
2,15,GAS,POS,10
2,15,HUL,POS,11
2,15,COL,POS,12
2,15,HAM,POS,13
2,15,SAI,POS,14
2,15,BEA,POS,15
2,15,PER,POS,16
2,15,BOT,POS,17
2,15,ZHO,POS,18
BATCH,2,15,RUS:84.383,NOR:84.461,TSU:84.635,OCO:84.896,LEC:84.652,VER:84.669,LAW:85.154,PIA:84.924,ALO:84.579,GAS:84.66,HUL:84.845,COL:85.655,HAM:85.793,SAI:85.434,BEA:84.73,PER:85.279,BOT:85.431,ZHO:86.38
2,16,RUS,POS,1
2,16,NOR,POS,2
2,16,TSU,POS,3
2,16,OCO,POS,4
2,16,LEC,POS,5
2,16,VER,POS,6
2,16,LAW,POS,7
2,16,PIA,POS,8
2,16,GAS,POS,9
2,16,GAS,OVERTAKE,1
2,16,ALO,POS,10
2,16,HUL,POS,11
2,16,COL,POS,12
2,16,HAM,POS,13
2,16,SAI,POS,14
2,16,BEA,POS,15
2,16,PER,POS,16
2,16,BOT,POS,17
2,16,ZHO,POS,18
BATCH,2,16,RUS:83.984,NOR:84.484,TSU:84.762,OCO:85.045,LEC:85.249,VER:85.131,LAW:84.984,PIA:84.896,GAS:84.351,ALO:88.626,HUL:85.646,COL:85.338,HAM:85.448,SAI:85.792,BEA:85.055,PER:84.469,BOT:84.896,ZHO:86.125
2,17,RUS,POS,1
2,17,NOR,POS,2
2,17,TSU,POS,3
2,17,OCO,POS,4
2,17,LEC,POS,5
2,17,VER,POS,6
2,17,LAW,POS,7
2,17,PIA,POS,8
2,17,GAS,POS,9
2,17,ALO,POS,10
2,17,HUL,POS,11
2,17,COL,POS,12
2,17,HAM,POS,13
2,17,SAI,POS,14
2,17,BEA,POS,15
2,17,PER,POS,16
2,17,BOT,POS,17
2,17,ZHO,POS,18
BATCH,2,17,RUS:84.71,NOR:83.973,TSU:84.724,OCO:84.243,LEC:84.271,VER:84.328,LAW:84.525,PIA:84.555,GAS:84.237,ALO:84.51,HUL:84.397,COL:84.967,HAM:84.732,SAI:84.667,BEA:84.941,PER:84.395,BOT:84.927,ZHO:85.855
2,18,RUS,POS,1
2,18,NOR,POS,2
2,18,TSU,POS,3
2,18,OCO,POS,4
2,18,LEC,POS,5
2,18,VER,POS,6
2,18,LAW,POS,7
2,18,PIA,POS,8
2,18,GAS,POS,9
2,18,ALO,POS,10
2,18,HUL,POS,11
2,18,COL,POS,12
2,18,SAI,POS,13
2,18,SAI,OVERTAKE,1
2,18,HAM,POS,14
2,18,BEA,POS,15
2,18,PER,POS,16
2,18,BOT,POS,17
2,18,ZHO,POS,18
BATCH,2,18,RUS:84.423,NOR:84.505,TSU:84.547,OCO:84.423,LEC:84.351,VER:84.248,LAW:84.682,PIA:84.526,GAS:84.199,ALO:84.035,HUL:85.094,COL:84.836,SAI:84.874,HAM:86.035,BEA:84.883,PER:85.85,BOT:85.189,ZHO:85.579
2,19,RUS,POS,1
2,19,NOR,POS,2
2,19,TSU,POS,3
2,19,OCO,POS,4
2,19,LEC,POS,5
2,19,VER,POS,6
2,19,LAW,POS,7
2,19,PIA,POS,8
2,19,GAS,POS,9
2,19,ALO,POS,10
2,19,HUL,POS,11
2,19,COL,POS,12
2,19,SAI,POS,13
2,19,BEA,POS,14
2,19,BEA,OVERTAKE,1
2,19,HAM,POS,15
2,19,PER,POS,16
2,19,BOT,POS,17
2,19,ZHO,POS,18
BATCH,2,19,RUS:84.338,NOR:84.465,TSU:84.275,OCO:84.222,LEC:84.243,VER:84.493,LAW:84.607,PIA:84.563,GAS:84.214,ALO:84.787,HUL:84.415,COL:85.028,SAI:84.201,BEA:85.601,HAM:86.872,PER:84.414,BOT:85.089,ZHO:85.376
2,20,RUS,POS,1
2,20,NOR,POS,2
2,20,TSU,POS,3
2,20,OCO,POS,4
2,20,LEC,POS,5
2,20,VER,POS,6
2,20,LAW,POS,7
2,20,PIA,POS,8
2,20,GAS,POS,9
2,20,ALO,POS,10
2,20,HUL,POS,11
2,20,COL,POS,12
2,20,SAI,POS,13
2,20,BEA,POS,14
2,20,HAM,POS,15
2,20,PER,POS,16
2,20,BOT,POS,17
2,20,ZHO,POS,18
BATCH,2,20,RUS:83.751,NOR:84.197,TSU:84.163,OCO:84.282,LEC:84.231,VER:83.915,LAW:84.034,PIA:84.278,GAS:84.381,ALO:83.949,HUL:84.354,COL:85.366,SAI:85.301,BEA:84.414,HAM:84.315,PER:84.522,BOT:84.984,ZHO:85.053
2,21,RUS,POS,1
2,21,NOR,POS,2
2,21,TSU,POS,3
2,21,OCO,POS,4
2,21,LEC,POS,5
2,21,VER,POS,6
2,21,LAW,POS,7
2,21,PIA,POS,8
2,21,GAS,POS,9
2,21,ALO,POS,10
2,21,HUL,POS,11
2,21,COL,POS,12
2,21,SAI,POS,13
2,21,BEA,POS,14
2,21,HAM,POS,15
2,21,PER,POS,16
2,21,BOT,POS,17
2,21,ZHO,POS,18
BATCH,2,21,RUS:83.517,NOR:83.777,TSU:84.179,OCO:84.037,LEC:84.802,VER:84.269,LAW:84.17,PIA:84.098,GAS:83.92,ALO:84.09,HUL:83.764,COL:84.296,SAI:84.631,BEA:84.482,HAM:84.385,PER:84.408,BOT:84.726,ZHO:86.01
2,22,RUS,POS,1
2,22,NOR,POS,2
2,22,TSU,POS,3
2,22,OCO,POS,4
2,22,LEC,POS,5
2,22,VER,POS,6
2,22,LAW,POS,7
2,22,PIA,POS,8
2,22,GAS,POS,9
2,22,ALO,POS,10
2,22,HUL,POS,11
2,22,COL,POS,12
2,22,BEA,POS,13
2,22,BEA,OVERTAKE,1
2,22,HAM,POS,14
2,22,HAM,OVERTAKE,1
2,22,SAI,POS,15
2,22,PER,POS,16
2,22,BOT,POS,17
2,22,ZHO,POS,18
BATCH,2,22,RUS:83.883,NOR:83.592,TSU:84.39,OCO:84.37,LEC:84.309,VER:85.055,LAW:84.365,PIA:84.225,GAS:83.996,ALO:84.384,HUL:84.062,COL:84.878,BEA:84.517,HAM:84.506,SAI:87.774,PER:85.382,BOT:85.144,ZHO:85.637
2,23,RUS,POS,1
2,23,NOR,POS,2
2,23,TSU,POS,3
2,23,OCO,POS,4
2,23,LEC,POS,5
2,23,VER,POS,6
2,23,LAW,POS,7
2,23,PIA,POS,8
2,23,GAS,POS,9
2,23,ALO,POS,10
2,23,HUL,POS,11
2,23,BEA,POS,12
2,23,BEA,OVERTAKE,1
2,23,HAM,POS,13
2,23,HAM,OVERTAKE,1
2,23,COL,POS,14
2,23,SAI,POS,15
2,23,PER,POS,16
2,23,BOT,POS,17
2,23,ZHO,POS,18
BATCH,2,23,RUS:84.127,NOR:83.732,TSU:84.543,OCO:84.606,LEC:84.137,VER:84.267,LAW:85.0,PIA:84.774,GAS:84.744,ALO:84.204,HUL:84.583,BEA:84.306,HAM:84.555,COL:88.291,SAI:85.187,PER:85.158,BOT:84.966,ZHO:86.438
2,24,LEC,PIT,0.0
2,24,RUS,POS,1
2,24,NOR,POS,2
2,24,TSU,POS,3
2,24,OCO,POS,4
2,24,VER,POS,5
2,24,VER,OVERTAKE,1
2,24,LEC,POS,6
2,24,LAW,POS,7
2,24,PIA,POS,8
2,24,GAS,POS,9
2,24,ALO,POS,10
2,24,HUL,POS,11
2,24,BEA,POS,12
2,24,HAM,POS,13
2,24,COL,POS,14
2,24,SAI,POS,15
2,24,PER,POS,16
2,24,BOT,POS,17
2,24,ZHO,POS,18
BATCH,2,24,RUS:84.407,NOR:83.982,TSU:84.617,OCO:84.516,VER:84.53,LEC:88.997,LAW:84.757,PIA:84.789,GAS:84.399,ALO:84.27,HUL:84.756,BEA:84.429,HAM:83.973,COL:85.116,SAI:85.684,PER:85.871,BOT:85.203,ZHO:86.086
2,25,HUL,PIT,0.0
2,25,LEC,COMPOUND,Intermediate
2,25,RUS,POS,1
2,25,NOR,POS,2
2,25,TSU,POS,3
2,25,OCO,POS,4
2,25,VER,POS,5
2,25,LAW,POS,6
2,25,LAW,OVERTAKE,1
2,25,PIA,POS,7
2,25,PIA,OVERTAKE,1
2,25,GAS,POS,8
2,25,GAS,OVERTAKE,1
2,25,ALO,POS,9
2,25,ALO,OVERTAKE,1
2,25,HUL,POS,10
2,25,HUL,OVERTAKE,1
2,25,BEA,POS,11
2,25,BEA,OVERTAKE,1
2,25,HAM,POS,12
2,25,HAM,OVERTAKE,1
2,25,LEC,POS,13
2,25,COL,POS,14
2,25,SAI,POS,15
2,25,PER,POS,16
2,25,BOT,POS,17
2,25,ZHO,POS,18
BATCH,2,25,RUS:84.47,NOR:84.877,TSU:84.91,OCO:85.061,VER:84.156,LAW:84.915,PIA:84.918,GAS:84.41,ALO:84.443,HUL:90.41,BEA:84.737,HAM:85.165,LEC:105.082,COL:85.835,SAI:85.396,PER:86.257,BOT:85.525,ZHO:87.336
2,26,COL,PIT,0.0
2,26,HUL,COMPOUND,Intermediate
2,26,RUS,POS,1
2,26,NOR,POS,2
2,26,TSU,POS,3
2,26,OCO,POS,4
2,26,VER,POS,5
2,26,GAS,POS,6
2,26,GAS,OVERTAKE,1
2,26,PIA,POS,7
2,26,ALO,POS,8
2,26,ALO,OVERTAKE,1
2,26,LAW,POS,9
2,26,BEA,POS,10
2,26,BEA,OVERTAKE,1
2,26,HAM,POS,11
2,26,HAM,OVERTAKE,1
2,26,LEC,POS,12
2,26,LEC,OVERTAKE,1
2,26,SAI,POS,13
2,26,SAI,OVERTAKE,1
2,26,PER,POS,14
2,26,PER,OVERTAKE,1
2,26,COL,POS,15
2,26,BOT,POS,16
2,26,BOT,OVERTAKE,1
2,26,HUL,POS,17
2,26,ZHO,POS,18
BATCH,2,26,RUS:85.404,NOR:85.114,TSU:85.424,OCO:85.47,VER:85.252,GAS:85.245,PIA:88.032,ALO:86.96,LAW:92.246,BEA:85.027,HAM:84.983,LEC:84.479,SAI:86.167,PER:86.572,COL:89.885,BOT:87.132,HUL:106.643,ZHO:88.22
2,27,ALO,PIT,0.0
2,27,BEA,PIT,0.0
2,27,COL,COMPOUND,Intermediate
2,27,HAM,PIT,0.0
2,27,HUL,PIT,0.0
2,27,PER,PIT,0.0
2,27,PIA,PIT,0.0
2,27,SAI,PIT,0.0
2,27,ZHO,PIT,0.0
2,27,RUS,POS,1
2,27,NOR,POS,2
2,27,OCO,POS,3
2,27,OCO,OVERTAKE,1
2,27,TSU,POS,4
2,27,VER,POS,5
2,27,GAS,POS,6
2,27,PIA,POS,7
2,27,ALO,POS,8
2,27,LAW,POS,9
2,27,LEC,POS,10
2,27,LEC,OVERTAKE,1
2,27,BEA,POS,11
2,27,HAM,POS,12
2,27,SAI,POS,13
2,27,PER,POS,14
2,27,BOT,POS,15
2,27,BOT,OVERTAKE,1
2,27,COL,POS,16
2,27,ZHO,POS,17
2,27,ZHO,OVERTAKE,1
BATCH,2,27,RUS:86.877,NOR:86.879,OCO:86.62,TSU:88.833,VER:88.393,GAS:89.666,PIA:96.487,ALO:98.089,LAW:97.664,LEC:95.274,BEA:98.431,HAM:100.067,SAI:101.195,PER:102.155,BOT:100.966,COL:122.141,ZHO:108.354
2,28,ALO,COMPOUND,Intermediate
2,28,BEA,COMPOUND,Intermediate
2,28,HAM,COMPOUND,Intermediate
2,28,HUL,COMPOUND,Wet
2,28,LAW,PIT,0.0
2,28,NOR,PIT,0.0
2,28,PER,COMPOUND,Wet
2,28,PIA,COMPOUND,Intermediate
2,28,RUS,PIT,0.0
2,28,SAI,COMPOUND,Intermediate
2,28,TSU,PIT,0.0
2,28,ZHO,COMPOUND,Intermediate
2,28,ZHO,PIT,0.0
2,28,RUS,POS,1
2,28,NOR,POS,2
2,28,OCO,POS,3
2,28,VER,POS,4
2,28,VER,OVERTAKE,1
2,28,TSU,POS,5
2,28,GAS,POS,6
2,28,LAW,POS,7
2,28,LAW,OVERTAKE,1
2,28,LEC,POS,8
2,28,LEC,OVERTAKE,1
2,28,PIA,POS,9
2,28,ALO,POS,10
2,28,BOT,POS,11
2,28,BOT,OVERTAKE,1
2,28,HAM,POS,12
2,28,SAI,POS,13
2,28,BEA,POS,14
2,28,PER,POS,15
2,28,COL,POS,16
2,28,ZHO,POS,17
BATCH,2,28,RUS:114.428,NOR:115.212,OCO:110.714,VER:111.717,TSU:117.034,GAS:109.087,LAW:113.045,LEC:106.521,PIA:121.36,ALO:120.925,BOT:106.762,HAM:119.838,SAI:122.82,BEA:131.553,PER:120.667,COL:102.804,ZHO:126.376
2,29,HUL,PIT,0.0
2,29,LAW,COMPOUND,Wet
2,29,NOR,COMPOUND,Intermediate
2,29,RUS,COMPOUND,Intermediate
2,29,TSU,COMPOUND,Wet
2,29,ZHO,COMPOUND,Wet
2,29,HUL,POS,1
2,29,OCO,POS,2
2,29,OCO,OVERTAKE,1
2,29,VER,POS,3
2,29,VER,OVERTAKE,1
2,29,GAS,POS,4
2,29,GAS,OVERTAKE,1
2,29,RUS,POS,5
2,29,NOR,POS,6
2,29,TSU,POS,7
2,29,LEC,POS,8
2,29,PIA,POS,9
2,29,ALO,POS,10
2,29,HAM,POS,11
2,29,HAM,OVERTAKE,1
2,29,LAW,POS,12
2,29,BOT,POS,13
2,29,SAI,POS,14
2,29,PER,POS,15
2,29,BEA,POS,16
2,29,COL,POS,17
2,29,ZHO,POS,18
BATCH,2,29,HUL:127.542,OCO:100.823,VER:105.014,GAS:102.264,RUS:122.979,NOR:122.458,TSU:115.413,LEC:99.37,PIA:101.078,ALO:105.422,HAM:105.316,LAW:125.322,BOT:110.114,SAI:102.131,PER:101.662,BEA:103.986,COL:103.469,ZHO:138.727
2,30,HUL,COMPOUND,Intermediate
2,30,OCO,POS,1
2,30,OCO,OVERTAKE,1
2,30,VER,POS,2
2,30,VER,OVERTAKE,1
2,30,GAS,POS,3
2,30,GAS,OVERTAKE,1
2,30,NOR,POS,4
2,30,NOR,OVERTAKE,1
2,30,RUS,POS,5
2,30,TSU,POS,6
2,30,TSU,OVERTAKE,1
2,30,LEC,POS,7
2,30,LEC,OVERTAKE,1
2,30,PIA,POS,8
2,30,PIA,OVERTAKE,1
2,30,ALO,POS,9
2,30,ALO,OVERTAKE,1
2,30,LAW,POS,10
2,30,LAW,OVERTAKE,1
2,30,HAM,POS,11
2,30,BOT,POS,12
2,30,BOT,OVERTAKE,1
2,30,SAI,POS,13
2,30,SAI,OVERTAKE,1
2,30,PER,POS,14
2,30,PER,OVERTAKE,1
2,30,BEA,POS,15
2,30,BEA,OVERTAKE,1
2,30,COL,POS,16
2,30,COL,OVERTAKE,1
2,30,ZHO,POS,17
2,30,ZHO,OVERTAKE,1
BATCH,2,30,OCO:118.147,VER:119.319,GAS:118.4,NOR:117.236,RUS:122.081,TSU:114.797,LEC:116.007,PIA:117.584,ALO:119.045,LAW:114.922,HAM:116.004,BOT:128.365,SAI:127.308,PER:128.473,BEA:128.143,COL:130.874,ZHO:125.363
2,31,ZHO,PIT,0.0
2,31,OCO,POS,1
2,31,VER,POS,2
2,31,GAS,POS,3
2,31,NOR,POS,4
2,31,RUS,POS,5
2,31,TSU,POS,6
2,31,LEC,POS,7
2,31,PIA,POS,8
2,31,ALO,POS,9
2,31,LAW,POS,10
2,31,HAM,POS,11
2,31,BOT,POS,12
2,31,SAI,POS,13
2,31,PER,POS,14
2,31,BEA,POS,15
BATCH,2,31,OCO:132.11,VER:124.967,GAS:126.773,NOR:126.964,RUS:125.485,TSU:125.198,LEC:120.957,PIA:119.357,ALO:116.643,LAW:112.061,HAM:112.031,BOT:112.258,SAI:111.416,PER:111.015,BEA:112.001
2,32,ALO,PIT,0.0
2,32,BEA,PIT,0.0
2,32,BOT,PIT,0.0
2,32,GAS,PIT,0.0
2,32,HAM,PIT,0.0
2,32,LAW,PIT,0.0
2,32,LEC,PIT,0.0
2,32,NOR,PIT,0.0
2,32,OCO,PIT,0.0
2,32,PER,PIT,0.0
2,32,PIA,PIT,0.0
2,32,RUS,PIT,0.0
2,32,SAI,PIT,0.0
2,32,TSU,PIT,0.0
2,32,VER,PIT,0.0
2,32,ZHO,COMPOUND,Intermediate
2,32,ZHO,PIT,0.0
2,33,ALO,COMPOUND,Intermediate
2,33,BEA,COMPOUND,Intermediate
2,33,BOT,COMPOUND,Intermediate
2,33,GAS,COMPOUND,Intermediate
2,33,HAM,COMPOUND,Intermediate
2,33,LAW,COMPOUND,Intermediate
2,33,LEC,COMPOUND,Intermediate
2,33,NOR,COMPOUND,Intermediate
2,33,OCO,COMPOUND,Intermediate
2,33,PER,COMPOUND,Intermediate
2,33,PIA,COMPOUND,Intermediate
2,33,RUS,COMPOUND,Intermediate
2,33,SAI,COMPOUND,Intermediate
2,33,TSU,COMPOUND,Intermediate
2,33,VER,COMPOUND,Intermediate
2,33,ZHO,COMPOUND,Intermediate
2,34,OCO,POS,1
2,34,VER,POS,2
2,34,GAS,POS,3
2,34,ZHO,POS,4
2,34,NOR,POS,5
2,34,RUS,POS,6
2,34,LEC,POS,7
2,34,TSU,POS,8
2,34,PIA,POS,9
2,34,ALO,POS,10
2,34,HAM,POS,11
2,34,LAW,POS,12
2,34,BEA,POS,13
2,34,BEA,OVERTAKE,1
2,34,PER,POS,14
2,34,BOT,POS,15
2,34,SAI,POS,16
BATCH,2,34,OCO:89.391,VER:90.36,GAS:93.504,ZHO:98.583,NOR:96.887,RUS:95.067,LEC:97.098,TSU:99.418,PIA:98.248,ALO:99.529,HAM:97.691,LAW:99.368,BEA:92.73,PER:97.821,BOT:100.982,SAI:100.313
2,35,OCO,POS,1
2,35,VER,POS,2
2,35,GAS,POS,3
2,35,RUS,POS,4
2,35,RUS,OVERTAKE,1
2,35,NOR,POS,5
2,35,ZHO,POS,6
2,35,LEC,POS,7
2,35,TSU,POS,8
2,35,PIA,POS,9
2,35,ALO,POS,10
2,35,HAM,POS,11
2,35,LAW,POS,12
2,35,BEA,POS,13
2,35,PER,POS,14
2,35,SAI,POS,15
2,35,SAI,OVERTAKE,1
2,35,BOT,POS,16
BATCH,2,35,OCO:86.913,VER:88.006,GAS:88.741,RUS:88.677,NOR:89.337,ZHO:95.014,LEC:89.146,TSU:91.883,PIA:89.882,ALO:92.61,HAM:91.457,LAW:92.634,BEA:91.578,PER:92.534,SAI:91.779,BOT:95.37
2,36,OCO,POS,1
2,36,VER,POS,2
2,36,GAS,POS,3
2,36,RUS,POS,4
2,36,NOR,POS,5
2,36,LEC,POS,6
2,36,LEC,OVERTAKE,1
2,36,ZHO,POS,7
2,36,TSU,POS,8
2,36,PIA,POS,9
2,36,ALO,POS,10
2,36,HAM,POS,11
2,36,LAW,POS,12
2,36,PER,POS,13
2,36,PER,OVERTAKE,1
2,36,SAI,POS,14
2,36,SAI,OVERTAKE,1
2,36,BOT,POS,15
2,36,BOT,OVERTAKE,1
2,36,BEA,POS,16
BATCH,2,36,OCO:85.773,VER:86.509,GAS:86.658,RUS:86.885,NOR:87.235,LEC:87.467,ZHO:93.356,TSU:89.062,PIA:87.878,ALO:88.918,HAM:88.763,LAW:89.301,PER:89.093,SAI:88.886,BOT:92.055,BEA:107.937
2,37,OCO,POS,1
2,37,VER,POS,2
2,37,GAS,POS,3
2,37,NOR,POS,4
2,37,NOR,OVERTAKE,1
2,37,RUS,POS,5
2,37,LEC,POS,6
2,37,PIA,POS,7
2,37,PIA,OVERTAKE,1
2,37,ZHO,POS,8
2,37,TSU,POS,9
2,37,ALO,POS,10
2,37,HAM,POS,11
2,37,LAW,POS,12
2,37,SAI,POS,13
2,37,SAI,OVERTAKE,1
2,37,PER,POS,14
2,37,BOT,POS,15
2,37,BEA,POS,16
BATCH,2,37,OCO:85.271,VER:85.286,GAS:85.284,NOR:85.337,RUS:85.886,LEC:86.055,PIA:86.052,ZHO:89.472,TSU:86.916,ALO:88.143,HAM:87.526,LAW:88.046,SAI:87.101,PER:87.886,BOT:88.061,BEA:91.737
2,38,OCO,POS,1
2,38,VER,POS,2
2,38,GAS,POS,3
2,38,RUS,POS,4
2,38,RUS,OVERTAKE,1
2,38,NOR,POS,5
2,38,LEC,POS,6
2,38,PIA,POS,7
2,38,TSU,POS,8
2,38,TSU,OVERTAKE,1
